skuprd,main_category,sub_category,child_category,product_name,product_feature_image,product_description,current_price,previous_price,stock,size,size_quantity,size_extra_price,colors,tags,youtube,policy,meta_tag,meta_description,product_type,affiliate_link,attributes
35625,Grocery  Retail,Ketchup & Sauce Retail,,Hellmanns Real Squeezy mayonnaise 430 ml,https://theqlocal.com/assets/images/Images/imagenamevCDGz.jpg,Hellmanns Real MayonnaiseYou can use Hellmann’s Real Mayo for sandwiches salads and burgers  enjoy the simple pleasure of good simple foodEnjoy the delicious creamy taste of Hellmanns Real Squeezy Mayonnaise made with no artificial colours flavours or preservativesHellmann’s Real Squeezy Mayonnaise made with 100 percent freerange eggs the perfect accompaniment for all your meals burgers and sandwichesOur mayo contains sustainably sourced oils and is a good source of Omega3Our mayo is suitable for vegetarians perfect for healthy salads and tasty veggie burgersThe unmistakable amazing taste of Hellmanns Real mayonnaise for food lovers everywhereOver 100 years ago Richard Hellmann created Hellmanns mayonnaise in a deli in New York and he marked his best products by tying a blue ribbon around them. This blue ribbon can still be found on the label today and highlights our ongoing commitment to great quality products. Today Hellmanns Real Mayonnaise continues to be made using quality and sustainably sourced ingredients. That is why we only use 100 percent freerange eggs and source all of our oils responsibly. Enjoy the rich and creamy taste of Hellmanns Real Squeezy Mayonnaise. It is an excellent source of Omega 3 and contains no artificial colours flavours or preservatives. Our mayo is suitable for vegetarians and is perfect for healthy salads and tasty veggie burgers. It can be used for the perfect tuna mayo sandwich as a jacket potato topping or why not try it as a dip. We help people to enjoy good honest food for the simple pleasure it is without worry or waste. Hellmanns mayonnaise with its unmistakeable amazing taste is available in multiple sized jars and convenient squeezy bottles. Treat yourself to the nations favourite mayonnaise. Use the unmistakeable amazing taste of Hellmanns to bring your sandwiches burgers or salads to life. For food lovers everywhere enjoy delicious food with Hellmanns.,19.39,,,,,,,"Hellmanns Real Squeezy mayonnaise 430 ml,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Ketchup Sauce Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Hellmanns Real Squeezy mayonnaise 430 ml,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Ketchup Sauce Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Hellmanns Real Squeezy mayonnaise 430 ml,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Ketchup Sauce Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 8""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""430ml""],""prices"":[""0""],""details_status"":1}}"
35626,Grocery  Retail,Ketchup & Sauce Retail,,HP The Original Sauce 255g,https://theqlocal.com/assets/images/Images/imagenamePKwrz.jpg,The Original Sauce.Suitable for VegetariansLow FatNO ARTIFICIAL COLOURS. NO ARTIFICIAL FLAVOURS. NO ARTIFICIAL PRESERVATIVES. SUITABLE FOR VEGETARIANS. LOW FAT.Number of uses/Servings 17Servings per bottle  17,18.29,,,,,,,"HP The Original Sauce 255g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Ketchup Sauce Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"HP The Original Sauce 255g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Ketchup Sauce Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","HP The Original Sauce 255g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Ketchup Sauce Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""255g""],""prices"":[""0""],""details_status"":1}}"
35628,Grocery  Retail,"Milk, Cream, Shakes Retail",,Carnation Evaporated Milk 170g Tin,https://theqlocal.com/assets/images/Images/imagenameNavXb.jpg,Evaporated milk fortified with Vitamin D.Made using fresh milk  rich in calcium and vitamin DEach can contains 170g of Carnation Evaporated MilkCreamy delicious evaporated milkA great versatile topping for all your favourite dessertsSuitable for vegetariansSuitable for VegetariansCarnation Evaporated Milk is a delightfully creamy classic topping for all your favourite desserts from a fresh fruit salad to a sticky toffee pudding. In fact its so versatile that it makes a great ingredient for baking too  like in our delicious Broccoli and Stilton Quiche Made from fresh milk its a greattasting source of calcium and has added Vitamin D. Carnation Evaporated Milk in coffee or tea is a creamy treat too. Why not give it a tryNumber of uses/Servings 3Contains 3 servingsAdvisory/Years 12,10.99,,,,,,,"Carnation Evaporated Milk 170g Tin,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Carnation Evaporated Milk 170g Tin,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Carnation Evaporated Milk 170g Tin,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""170g""],""prices"":[""0""],""details_status"":1}}"
35629,Grocery  Retail,"Milk, Cream, Shakes Retail",,Carnation Evaporated Milk 410g Tin,https://theqlocal.com/assets/images/Images/imagenamenMXLZ.jpg,Evaporated milk fortified with Vitamin D.Suitable for vegetariansA great versatile topping for all your favourite dessertsMade using fresh milk  rich in calcium and vitamin DCreamy delicious evaporated milkEach can contains 410g of Carnation Evaporated MilkSuitable for VegetariansCarnation Evaporated Milk is a delightfully creamy classic topping for all your favourite desserts from a fresh fruit salad to a sticky toffee pudding. In fact its so versatile that it makes a great ingredient for baking too  like in our delicious Broccoli and Stilton Quiche Made from fresh milk its a greattasting source of calcium and has added Vitamin D. Carnation Evaporated Milk in coffee or tea is a creamy treat too. Why not give it a tryNumber of uses/Servings 8Contains 8 servingsAdvisory/Months 12,14.45,,,,,,,"Carnation Evaporated Milk 410g Tin,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Carnation Evaporated Milk 410g Tin,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Carnation Evaporated Milk 410g Tin,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""410g""],""prices"":[""0""],""details_status"":1}}"
35630,Grocery  Retail,"Milk, Cream, Shakes Retail",,Carnation Sweetened Condensed Milk 397g Tin,https://theqlocal.com/assets/images/Images/imagenamemYwGN.jpg,Sweetened Condensed MilkMade with allnatural ingredients397g can of Carnation Sweetened Condensed MilkJust two ingredients whole milk and natural sugarGreat for making delicious dessertsSuitable for vegetariansSuitable for VegetariansSweet and deliciously creamytasting Carnation Condensed Milk is a great shortcut to making your favourite desserts. Made with just two ingredients fresh whole milk and natural sugar Carnation Sweetened Condensed Milk makes it quick and easy to create great treats. From tasty cheesecakes to Millionaires Shortbread Nestles condensed milk classic is a delicious base to make and bake desserts and cakes to share with everyone for every occasion.Number of uses/Servings 7Contains 7 servingsAdvisory/Months 12,13.19,,,,,,,"Carnation Sweetened Condensed Milk 397g Tin,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Carnation Sweetened Condensed Milk 397g Tin,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Carnation Sweetened Condensed Milk 397g Tin,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""397g""],""prices"":[""0""],""details_status"":1}}"
35631,Grocery  Retail,"Milk, Cream, Shakes Retail",,Coffee Mate Original 200g,https://theqlocal.com/assets/images/Images/imagenameDAPHB.jpg,Whitener for Hot BeveragesFor creamier tasting coffeeNo hydrogenated vegetable oilLow fat when preparedSuitable for vegetariansSuitable for VegetariansLow FatNutritional Compass Reg. Trademark of Societe des Produits Nestle S.A.Number of uses/Servings 30Makes 30 mugs,17.189999999999998,,,,,,,"Coffee Mate Original 200g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Coffee Mate Original 200g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Coffee Mate Original 200g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 10""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""200g""],""prices"":[""0""],""details_status"":1}}"
35632,Grocery  Retail,"Milk, Cream, Shakes Retail",,Happy Shopper Evaporated Milk 410g,https://theqlocal.com/assets/images/Images/imagenameuZIZi.jpg,Evaporated milk with added vitamin D.Suitable for vegetarians9 percent milk fat 22 percent milk solids non fatSuitable for Vegetarians 000120Number of uses/Servings 8This can contains 8 x 50g servings,11.29,,,,,,,"Happy Shopper Evaporated Milk 410g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Happy Shopper Evaporated Milk 410g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Happy Shopper Evaporated Milk 410g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""410g""],""prices"":[""0""],""details_status"":1}}"
35633,Grocery  Retail,"Milk, Cream, Shakes Retail",,Marvel Original Dried Skimmed Milk 175g,https://theqlocal.com/assets/images/Images/imagenameVASXI.jpg,Dried Skimmed Milk with added Vitamins A and DSuitable for vegetariansLess than 1 percent fatGreat in tea and coffeeUse in bread makers and cookingSource of calcium vitamin A and DHigh proteinSuitable for VegetariansDeliciously creamy Marvel Dried SemiSkimmed Milk powder is made with real semiskimmed milk. You can now enjoy great tasting milk powder with less than 1 percent fat with a source of calcium vitamins A and D as well as high protein. A great versatile ingredient which can be used in teas and coffees bread making baking and cooking.Product may settle.Number of uses/Servings 9This pack makes approximately 9 portionsAdvisory/Months 12,29.99,,,,,,,"Marvel Original Dried Skimmed Milk 175g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Marvel Original Dried Skimmed Milk 175g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Marvel Original Dried Skimmed Milk 175g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Milk,Cream,Shakes Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""175g""],""prices"":[""0""],""details_status"":1}}"
35634,Grocery  Retail,Pasta & Noodles Retail,,Batchelors Pasta n Sauce Cheese and Broccoli 99g,https://theqlocal.com/assets/images/Images/imagenameInCAD.jpg,Dried pasta tubes in a mild cheese sauce mix with broccoli pieces onion and roasted garlic.Suitable for VegetariansNo added MSGReady in 5 MinutesLow FatNo Artificial Colours or PreservativesSuitable for VegetariansLow FatDont Recycle Batchelors trade marks designs and logos appearing on this pack are owned by the Premier Foods Group.Number of uses/Servings 2This pack contains 2 portions,9.690000000000001,,,,,,,"Batchelors Pasta n Sauce Cheese and Broccoli 99g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Pasta and Noodles Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Batchelors Pasta n Sauce Cheese and Broccoli 99g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Pasta and Noodles Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Batchelors Pasta n Sauce Cheese and Broccoli 99g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Pasta and Noodles Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 7""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""99g""],""prices"":[""0""],""details_status"":1}}"
35635,Grocery  Retail,Pasta & Noodles Retail,,Batchelors Pasta n Sauce Cheese Leek and Ham Flavour 99g,https://theqlocal.com/assets/images/Images/imagenamevDKRs.jpg,Dried pasta whirls in a cheese and ham flavour sauce mix with leek.No added MSGNo Artificial Colours or PreservativesReady in 5 MinutesLow FatLow FatDont Recycle Batchelors trade marks designs and logos appearing on this pack are owned by the Premier Foods Group.Number of uses/Servings 2This pack contains 2 portions,9.690000000000001,,,,,,,"Batchelors Pasta n Sauce Cheese Leek and Ham Flavour 99g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Pasta and Noodles Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Batchelors Pasta n Sauce Cheese Leek and Ham Flavour 99g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Pasta and Noodles Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Batchelors Pasta n Sauce Cheese Leek and Ham Flavour 99g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Pasta and Noodles Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 7""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""99g""],""prices"":[""0""],""details_status"":1}}"
35636,Grocery  Retail,Pasta & Noodles Retail,,Batchelors Pasta n Sauce Chicken and Mushroom Flavour 99g,https://theqlocal.com/assets/images/Images/imagenamezgbsb.jpg,Dried pasta tubes in a chicken and mushroom flavour sauce mix.Low FatNo Artificial Colours or PreservativesNo added MSGReady in 5 MinutesLow FatDont Recycle Batchelors trade marks designs and logos appearing on this pack are owned by the Premier Foods Group.Number of uses/Servings 2This pack contains 2 portions,9.690000000000001,,,,,,,"Batchelors Pasta n Sauce Chicken and Mushroom Flavour 99g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Pasta and Noodles Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Batchelors Pasta n Sauce Chicken and Mushroom Flavour 99g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Pasta and Noodles Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Batchelors Pasta n Sauce Chicken and Mushroom Flavour 99g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Pasta and Noodles Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 7""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""99g""],""prices"":[""0""],""details_status"":1}}"
